transaction_id,amount,hour,merchant_risk_score,distance_from_home_km,txns_last_24h,is_foreign,account_age_days,label
TXN102146,18.28,12,0.16061459370249603,0.5895502861982916,3,0,781.8365430489556,0
TXN102147,93.16,14,0.19119152842741327,0.5456544366257889,2,0,2706.3007149935233,0
TXN102148,6.34,16,0.3801682882807216,0.7925956561535831,3,0,2013.9802885983943,0
TXN102149,29.77,9,0.008219605749919768,3.1389185689652477,4,0,1713.9000058456415,0
TXN102150,4.2,17,0.24561561034333013,0.38937722304355765,0,0,2267.080961944543,0
TXN102151,49.86,6,0.2472378580951841,0.5436685636405352,7,0,1785.815517902928,0
TXN102152,14.92,18,0.087086362786165,8.780550109513216,3,0,2177.216884623739,0
TXN102153,41.23,14,0.4738473031936205,1.2530096684941885,4,0,1461.370969917656,0
TXN102154,3.25,14,0.11549409362994717,6.4855131075939525,3,0,1907.9142471631599,0
TXN102155,20.43,9,0.24614470512680875,14.911587164703457,2,0,985.9841155033256,0
TXN102156,20.26,10,0.10077280560855612,7.127175002674647,0,0,1681.4800176041144,0
TXN102157,27.97,19,0.07477050499496388,0.9832985895756903,0,0,2144.096149179187,0
TXN102158,34.88,5,0.3009353429561176,10.12887784527578,3,0,2118.851529390416,0
TXN102159,85.08,11,0.6084828832339039,2.0427483240355753,2,0,2057.376933544226,0
TXN102160,30.29,8,0.26786593197308267,0.205160563311534,1,0,1977.3397184870682,0
TXN102161,44.35,19,0.23012236853668497,8.837987815931958,3,0,1726.9093935618473,0
TXN102162,62.26,10,0.11803577248603044,6.286864529963704,4,0,1211.7882273579285,0
TXN102163,29.8,21,0.07039891454417684,1.7696702633038017,3,0,1698.7685206442538,0
TXN102164,23.59,4,0.059110411061604536,0.7490363582581554,4,0,1576.6765915647031,0
TXN102165,9.32,22,0.06558488717588783,19.010309098574048,3,0,1867.162674244457,0
TXN102166,3.33,9,0.08324342921908401,12.004041753363353,5,0,1034.8995055496414,0
TXN102167,13.65,14,0.20536625845349563,4.12540915897567,0,0,654.7825562707312,0
TXN102168,18.42,9,0.2419077750041961,4.760636094621504,1,0,5047.634929116795,0
TXN102169,24.25,20,0.1668558475188764,7.17567852784978,4,0,845.0399092426403,0
TXN102170,35.26,10,0.08759587726868576,2.7121616013128236,2,0,713.9723595239033,0
TXN102171,5.28,14,0.17055722784607855,3.1908539393432305,5,0,999.0198528689049,0
TXN102172,4.01,11,0.10746676025390653,6.248804205217344,2,0,1754.8351517252531,0
TXN102173,32.18,6,0.15429729782861654,6.551739921167076,3,0,2472.4410996891656,0
TXN102174,12.68,15,0.22352032286622187,7.1628175010988295,5,0,424.84784821440655,0
TXN102175,9.8,15,0.07837030087924111,2.1301122316385106,0,0,1143.879337928098,0
TXN102176,296.86,20,0.24028101174020355,28.655674448857006,3,0,871.3671501772625,0
TXN102177,10.24,12,0.27470585272242465,0.020964856100220877,3,0,1401.4913257242547,0
TXN102178,17.94,19,0.1946033953079669,3.723958485549405,5,0,1305.8752707016756,0
TXN102179,25.65,23,0.26174134835891133,1.4040596334555318,3,0,651.7858728270545,0
TXN102180,4.75,13,0.2370035163398048,6.305462811670223,3,0,1943.7437350479313,0
TXN102181,12.62,11,0.13081268143249156,2.1712823747808705,2,0,2395.2611482009324,0
TXN102182,50.56,19,0.16268984967900652,17.959516853133785,3,0,2036.5881019771157,0
TXN102183,13.59,13,0.10402403005028737,5.411005981326266,4,0,982.0120373735074,0
TXN102184,47.11,5,0.1796566648169646,1.7245542520229529,4,0,1901.634791616636,0
TXN102185,10.9,22,0.1141581199886521,2.131588091804311,3,0,914.6702570463589,0
TXN102186,6.41,19,0.09694699296491721,0.5855202599076772,2,0,884.1741556045943,0
TXN102187,26.94,14,0.5295076495475273,4.865690707516609,3,0,918.9114690405967,0
TXN102188,15.97,11,0.2098733441987506,0.4612369221702278,3,0,1675.9936184749208,0
TXN102189,49.73,15,0.17863888335445935,6.748647478120739,1,0,1318.4758246838826,0
TXN102190,3.71,14,0.33089985657069476,0.036049503324742264,1,1,1470.6564177478733,0
TXN102191,3.5,16,0.23081517956072226,10.495860897492902,4,0,1763.4857742601116,0
TXN102192,10.11,21,0.05146507653424615,0.2755351302960601,3,0,2132.314969762658,0
TXN102193,21.29,11,0.16663028902176252,1.3692293238798448,4,0,2778.074315123243,0
TXN102194,30.97,17,0.1791474318173543,3.4144290668775374,1,0,2022.6812583637209,0
TXN102195,21.64,12,0.1811499262349346,0.14909749032433106,4,0,1057.7152060123694,0
TXN102196,79.72,17,0.12837795536470611,2.5341148769117376,3,0,1756.0314664807788,0
TXN102197,64.28,7,0.3532397884976835,6.447391932351403,6,0,1481.94205838767,0
TXN102198,7.99,8,0.7247799836034106,13.130215426128979,2,0,1017.612804853412,0
TXN102199,31.78,20,0.09332341686541992,1.7328746692351025,8,0,1298.4125105401133,0
TXN102200,13.73,14,0.2113386432416742,3.2108942674780216,2,0,2001.8072652306473,0
TXN102201,8.13,16,0.17358676183800642,0.7843578287446393,3,0,2597.015898706042,0
TXN102202,48.18,13,0.19139551659159718,5.952867951158153,2,1,1567.995163432589,0
TXN102203,8.38,13,0.28698419156335203,2.286959744556051,5,0,1541.0852865452766,0
TXN102204,18.02,16,0.1250787394132441,1.47266859499599,2,0,501.03446586113756,0
TXN102205,26.98,13,0.2954445631841702,3.009982715448936,5,0,429.12153620059985,0
TXN102206,51.07,9,0.28706245428537086,8.585319791252562,2,0,1834.5455409158424,0
TXN102207,10.46,4,0.10678780851833546,1.765400149984035,3,0,277.55532249328337,0
TXN102208,7.51,15,0.3849342082809193,4.1754883428120815,1,0,2444.134972844719,0
TXN102209,39.77,16,0.26376227849044254,7.630193817301921,4,0,1610.754494648908,0
TXN102210,41.49,6,0.17787900254174735,2.620977636273685,5,0,1338.4734656379906,0
TXN102211,30.88,8,0.16987011584905642,0.9125584636420949,3,0,883.8808144272865,0
TXN102212,34.27,12,0.05993417222461815,4.763177394092314,3,0,907.3748439513787,0
TXN102213,2.19,10,0.12103459394008369,0.2452510350932831,3,1,904.18237761156,0
TXN102214,89.36,12,0.1485678804366825,0.27501120719426236,1,0,2584.278020487839,0
TXN102215,6.33,17,0.12563914568598306,2.823176672568886,0,0,1908.1007993045562,0
TXN102216,17.75,8,0.03865105251906485,3.9189104022041423,6,0,1447.9865597411062,0
TXN102217,15.52,23,0.34756244623389226,3.4302255123616234,4,0,1797.2224066165531,0
TXN102218,128.6,19,0.1878314691532323,10.101454655355145,0,0,953.3633365150445,0
TXN102219,5.01,14,0.21357809014847298,5.762623888481353,6,1,1676.992103725972,0
TXN102220,41.53,12,0.05443890575215895,4.884827734891756,4,0,1011.0989881665595,0
TXN102221,34.34,4,0.2157390974746131,7.4555815347878,4,0,783.1898545375147,0
TXN102222,73.66,9,0.45426071490140474,11.098733456749436,4,0,1695.9202998548278,0
TXN102223,23.5,12,0.15499618162991416,6.085203849305256,1,0,560.6686667684365,0
TXN102224,3.02,18,0.16323446211391068,2.1237662778372175,3,0,2420.972169315982,0
TXN102225,21.64,12,0.3421471454706867,1.5258224170384425,4,0,2349.3745552610453,0
TXN102226,4.66,15,0.21790709024640253,0.42747948412202885,1,0,1930.248220188385,0
TXN102227,52.02,12,0.7537533748979283,0.5723919134875516,2,0,648.3646903826748,0
TXN102228,53.83,11,0.03292552167549143,1.840193971532795,2,0,1461.7350775308037,0
TXN102229,10.18,12,0.036308439114490526,4.893904035214419,3,0,2441.778975672252,0
TXN102230,13.58,18,0.2679557671869189,10.874223665213519,4,0,1175.0073952288728,0
TXN102231,16.4,14,0.16709274253547268,0.17567560088406317,4,0,685.7990390753076,0
TXN102232,20.36,16,0.06676299215943843,4.187647786514926,2,0,1073.4663638269797,0
TXN102233,41.3,17,0.08488268248894544,10.191374311646966,2,0,950.7972998574794,0
TXN102234,54.92,21,0.5612632227067269,1.0532656381292969,6,0,873.7118062065564,0
TXN102235,18.98,14,0.1508362075376026,4.22606884005717,3,0,1444.77403484679,0
TXN102236,15.27,15,0.20856438676363556,1.7797611125714516,7,0,1331.0911116993293,0
TXN102237,4.53,15,0.22005683078440483,1.725749654528947,5,0,1368.4380189360572,0
TXN102238,109.33,12,0.17883414130281078,16.80865453505632,3,0,3191.8223166465164,0
TXN102239,7.88,17,0.10775861773125858,26.07862407234088,5,0,1444.0426569041385,0
TXN102240,25.85,9,0.07776243847364231,2.5333315745047393,6,0,1599.3774932579838,0
TXN102241,49.86,9,0.10364666539453728,6.766422924045376,3,0,1333.1551789136447,0
TXN102242,4.65,14,0.40862034051317125,5.097861825037105,3,0,3111.666533738492,0
TXN102243,4.07,15,0.055248818392578045,0.4797374267941706,3,0,1534.30612212228,0
TXN102244,94.58,9,0.3516738748474257,1.083004801012172,2,1,762.0957330708519,0
TXN102245,37.1,12,0.07228338326690976,3.364678817296296,2,0,1212.8492731475346,0
TXN102246,84.75,7,0.281993375830093,21.741853084993224,2,1,1714.2861724938984,0
TXN102247,17.81,7,0.10105963513574857,2.470522516497049,5,0,2121.795122696841,0
TXN102248,14.45,15,0.05419218193204992,2.1315772983153365,2,0,976.3375939055737,0
TXN102249,7.65,3,0.09615640534622638,4.131084496459932,2,0,1192.0095693903793,0
TXN102250,21.77,13,0.10389964451558333,3.1357138617257734,2,0,2046.7606447150151,0
TXN102251,12.57,12,0.12551987296119582,9.707618181677393,0,0,1384.1990697494887,0
TXN102252,28.56,21,0.34512869944547575,7.830545771180133,4,0,787.4994341920133,0
TXN102253,3.07,5,0.21444218318554964,1.5719832452997042,1,0,362.2302561711157,0
TXN102254,14.7,22,0.4739660634827873,3.885445391291925,5,0,1393.7006543955595,0
TXN102255,49.33,16,0.34727588280305227,4.325731496230462,4,0,2140.8206720695816,0
TXN102256,10.71,19,0.2058562941242438,13.566160760132345,3,0,714.8829466418188,0
TXN102257,13.92,15,0.22544600403123521,1.8342466136345363,1,0,1422.4392539153334,0
TXN102258,41.04,23,0.17033747522772422,10.883796814729116,7,0,1157.2087274258886,0
TXN102259,11.27,14,0.13142202371303469,0.4975501186630477,3,0,1163.5166554705036,0
TXN102260,32.23,15,0.14935364049133915,1.646516510504743,1,0,1624.9323812542473,0
TXN102261,3.37,8,0.07055370371394468,3.6059172082619066,2,1,379.52418379237736,0
TXN102262,4.41,19,0.24877163608836622,6.408550925442857,5,0,744.6225015063769,0
TXN102263,13.19,16,0.07804999754860452,0.3957605834671624,1,0,768.4940962664275,0
TXN102264,11.65,7,0.22008222541505007,6.044797226775723,2,0,608.966679582714,0
TXN102265,36.35,22,0.07056318551200255,1.203374956443786,5,0,638.7543312259571,0
TXN102266,21.35,14,0.11646119548322076,15.161642145476266,1,0,1826.937691514834,0
TXN102267,9.32,11,0.11925833058773005,6.025373785321916,3,0,1123.5423077091655,0
TXN102268,25.63,11,0.10338065744510322,7.204421604128256,2,0,1729.085960831827,0
TXN102269,11.4,23,0.1214893683205183,10.698507882784423,4,0,2050.260607459801,0
TXN102270,6.25,17,0.34430047546774223,0.2189956521187073,3,0,643.031177392392,0
TXN102271,26.99,14,0.04074425407989453,25.478748430971,0,0,357.9954140472766,0
TXN102272,23.11,5,0.20532668838617107,1.1069656059978226,2,1,1131.59601850573,0
TXN102273,4.53,22,0.3385310055033805,3.5210084082275754,4,0,1176.7757415385483,0
TXN102274,21.69,15,0.1813890560521265,2.418984652769592,2,0,1049.2372332983232,0
TXN102275,3.43,21,0.3357314984799266,2.4666885559844,3,0,3077.2677277596763,0
TXN102276,95.84,9,0.0723791844523671,0.19761606953747618,5,0,4338.676936053582,0
TXN102277,34.5,18,0.017971719132671503,4.227144196785994,6,0,971.8884141983413,0
TXN102278,26.22,22,0.12440879239533453,0.41144152631794056,1,0,1463.3540980669309,0
TXN102279,7.54,17,0.031019794465568542,0.779420084977064,2,0,1596.2577964643142,0
TXN102280,13.45,16,0.23191777092146593,6.7672940609489585,6,1,510.2776570971773,0
TXN102281,39.41,6,0.3882102071297143,2.5441397715997067,2,0,435.4843606717477,0
TXN102282,23.09,12,0.17045888740729534,0.17318047978373094,3,0,1224.8894722744255,0
TXN102283,9.06,15,0.34284810053880954,8.747767584709411,0,0,1472.7982825896859,0
TXN102284,12.13,14,0.2838230864124021,7.604398941180345,0,0,1789.652362053928,0
TXN102285,29.84,11,0.26994141266812266,8.106957810959969,3,0,2309.4760701142072,0
TXN102286,16.15,12,0.518673059980245,2.108454200230023,1,0,884.4503947980636,0
TXN102287,44.03,14,0.06081640787064061,3.6296531574547126,3,0,2131.3237508404213,0
TXN102288,18.15,13,0.24638199341197214,1.4032552676568322,2,0,1161.2903069852057,0
TXN102289,3.29,9,0.05888697968412012,0.6415988996341622,3,0,1168.133923998453,0
TXN102290,14.0,13,0.39729440241430203,4.9751945840702,3,0,821.6346661088896,0
TXN102291,148.39,10,0.4460790185252615,3.1048947688561728,2,0,2055.5946576358383,0
TXN102292,33.87,23,0.02931715068487029,0.6957572283694973,2,0,1695.8377361203072,0
TXN102293,26.7,13,0.3095850739046273,1.5123889966642703,5,0,506.8718850082689,0
TXN102294,14.06,15,0.2841274676806903,4.6005601774509834,2,0,1162.3126498624267,0
TXN102295,4.7,12,0.24958409977475046,2.9226038860016934,2,0,911.4297504293817,0
TXN102296,22.47,5,0.1456818131778727,13.006230853130994,2,0,1656.6854940886737,0
TXN102297,17.89,17,0.30111639738859197,3.911997921897436,3,0,1663.1867686774674,0
TXN102298,35.29,9,0.01936583669344925,3.4502231822437865,2,0,2152.813042490302,0
TXN102299,11.08,12,0.19206517131269044,0.08570964685606532,6,0,2232.1745851373,0
TXN102300,14.81,15,0.16577246579224622,2.470046710632619,2,0,2550.8686391613764,0
TXN102301,3.11,9,0.07435814007190149,5.48551735922085,3,0,895.2202203647686,0
TXN102302,15.44,12,0.04986083774018148,7.279202144371901,1,0,2506.5677541601613,0
TXN102303,11.46,7,0.09993094485044957,1.8308208712411178,4,0,1462.69278725299,0
TXN102304,12.6,2,0.06476030474973332,4.775157677153746,3,0,1046.4742007145733,0
TXN102305,13.46,13,0.08978353749493406,10.585265454552848,2,0,1099.008726318117,0
TXN102306,21.62,15,0.2849287500858289,10.506828933843831,4,0,1625.754695612324,0
TXN102307,2.21,15,0.3024857723124604,8.621998756998865,6,0,981.8453906262552,0
TXN102308,13.18,12,0.23192845721201527,1.1822419371124022,3,0,1222.8706958436803,0
TXN102309,6.08,16,0.2503497583062341,6.722920960101298,6,0,1353.3305781237987,0
TXN102310,50.15,22,0.17885036935296425,10.251268308829056,1,0,1218.0869650135999,0
TXN102311,28.86,15,0.07594214059403122,9.02795128035812,1,0,2694.2432509182026,0
TXN102312,32.41,19,0.11571495605386668,5.926806707228605,4,0,944.1873162127436,0
TXN102313,42.9,14,0.07698634904974055,4.574079609462181,3,0,1794.03960524717,0
TXN102314,10.39,16,0.09683272300302857,6.459321407507559,4,0,2011.546423483916,0
TXN102315,22.67,18,0.1281148521106342,1.3515427724134412,9,0,1063.2167124928646,0
TXN102316,8.99,9,0.18653928409879633,4.076832013006964,3,0,1726.3066504816861,0
TXN102317,21.55,10,0.04937638179824222,8.462318136000164,5,0,1924.8871730950075,0
TXN102318,8.09,7,0.14672700761356425,1.8964382724508952,6,0,2190.6026655224964,0
TXN102319,106.06,11,0.16075469812869328,1.625589898691042,4,0,1188.8259848443865,0
TXN102320,38.94,15,0.20955376966739694,3.8843110344125478,3,0,1093.9635941650101,0
TXN102321,48.6,11,0.13251677660910746,4.637092067069181,6,0,1976.9092608926262,0
TXN102322,55.19,7,0.2910497631055553,5.394417066250014,3,0,576.7788657960489,0
TXN102323,18.71,15,0.2673997282628902,1.6072182100845613,1,0,2655.313113163765,0
TXN102324,7.42,10,0.01420344114026537,7.887074057159975,3,0,1830.5012613933375,0
TXN102325,9.36,12,0.2908113677913107,8.338546065507945,1,0,1178.2429886984592,0
TXN102326,60.43,10,0.3750486863273638,2.9084611090196804,4,0,846.13503268528,0
TXN102327,52.33,14,0.1433660215764707,0.7734679075071869,0,0,1387.2019589136262,0
TXN102328,8.87,16,0.29997700766351704,0.40576546492058374,5,1,431.76155030229796,0
TXN102329,24.77,17,0.09044193274815195,1.0953939223749978,4,0,603.7682255427696,0
TXN102330,65.34,7,0.08235701375013794,3.815543494239514,6,0,1030.706663921559,0
TXN102331,23.89,18,0.32844434241932324,0.4350270826462232,1,0,1392.8914055514476,0
TXN102332,123.09,9,0.18688706003381128,6.1845727460967295,7,0,1735.6542019337758,0
TXN102333,219.35,18,0.3507270004608648,3.1462377353851205,6,0,740.4955370256081,0
TXN102334,29.69,10,0.4316222339825373,7.5166118722964015,4,0,2572.44504220274,0
TXN102335,11.64,7,0.08634999365647929,2.4568340838257106,1,0,580.7016695502185,0
TXN102336,61.36,10,0.11687905940154728,1.0660288467816206,4,0,944.2755198822146,0
TXN102337,4.35,18,0.2622892816813915,1.7410424181910038,5,0,1277.9166081026206,0
TXN102338,3.47,9,0.3179280770903513,11.18863826721379,3,0,952.0653483072584,0
TXN102339,10.67,11,0.23516415389602086,0.5792349920240143,0,0,2353.2106182571342,0
TXN102340,11.07,21,0.20326170732624455,8.517365804536919,2,0,781.3475627289363,0
TXN102341,152.81,6,0.2776421997203153,1.0466041529717398,1,0,1109.1001701465316,0
TXN102342,181.81,19,0.21335469613261773,2.8839763700799304,4,0,838.7960304640726,0
TXN102343,8.28,7,0.2636262404167641,5.525801791305406,3,0,1227.8123969207754,0
TXN102344,13.62,5,0.12491851769315573,2.3653578007202896,5,0,1355.487962291325,0
TXN102345,24.21,19,0.26152718303348005,7.358399899877945,2,0,734.4052409009927,0
TXN102346,15.57,11,0.12659522246658952,6.840922512413571,2,0,1518.2564749445792,0
TXN102347,15.98,16,0.22397959179501892,0.2768929795495881,1,0,872.7831840654479,0
TXN102348,46.41,9,0.06984489387548413,3.1624284418734563,4,0,1462.7243796533412,0
TXN102349,16.4,15,0.25743017640575805,3.372487100411143,1,0,1602.460722521129,0
TXN102350,74.49,18,0.2331867221970045,0.1805825417036575,0,0,2277.245301167852,0
TXN102351,31.85,9,0.07917784520361977,6.856674585634508,3,0,1108.582021987561,0
TXN102352,47.07,9,0.09098583823748611,7.936107960693156,5,0,1349.0445869323985,0
TXN102353,140.79,18,0.17829077331238213,9.132606833053256,2,0,2365.5820207133224,0
TXN102354,41.45,13,0.10403578977611268,2.629402741800443,3,0,1708.6175862865164,0
TXN102355,34.29,19,0.2877888851790357,4.517777611473299,0,0,586.9719648305235,0
TXN102356,8.8,17,0.18910166499974365,3.015008490207113,0,0,846.0747896021295,0
TXN102357,15.11,7,0.35227613607357444,0.4309401803215867,1,0,1808.1623920257914,0
TXN102358,18.8,15,0.49684914583810874,9.368914633589586,6,0,1051.7542370556039,0
TXN102359,27.55,17,0.12649975597854823,3.528925175405137,4,0,1031.6106506592662,0
TXN102360,30.52,6,0.12015931853716684,25.10326787199078,7,0,440.51933677441775,0
TXN102361,23.81,18,0.3986553803043107,1.9173725294393025,2,0,2412.5403056434902,0
TXN102362,20.77,9,0.2848612452938365,13.395332563342235,2,0,1253.7389312315704,0
TXN102363,5.65,23,0.32680307642218887,13.356152458263843,2,0,1568.4087639238826,0
TXN102364,22.09,21,0.15718090545270286,2.0771950359106577,1,0,2256.1083523613875,0
TXN102365,20.38,10,0.31473832498666504,2.196641189367156,1,0,757.1315236242078,0
TXN102366,17.08,20,0.31490234112421006,0.7759805754267035,4,0,1075.171581815851,0
TXN102367,5.7,13,0.1413087845149253,8.675434053523341,5,0,939.8230911025249,0
TXN102368,115.11,10,0.2609661909315992,18.84345718872549,3,0,1625.0399231924187,0
TXN102369,26.31,11,0.19836998268945236,2.9523640678887797,2,0,1222.8249331617592,0
TXN102370,4.64,12,0.33255070412164783,6.0439798854576345,3,0,922.5820627033913,0
TXN102371,6.19,19,0.40732344914301716,5.083479405979471,3,0,865.7009413558983,0
TXN102372,12.84,8,0.21258397039343377,17.041003978771442,4,0,2892.6148409795305,0
TXN102373,5.67,10,0.11907338209073316,8.88359848960043,2,0,1670.1756729947122,0
TXN102374,5.95,17,0.06311302590268619,0.9221993200466947,4,0,854.4918483990187,0
TXN102375,19.27,7,0.09996806452126128,12.931760066239399,1,0,972.4335275243681,0
TXN102376,26.05,12,0.3170886845633557,6.0124382320498215,3,0,667.0445882050627,0
TXN102377,45.23,17,0.27567166193664394,5.237530657957409,2,0,959.3901254868442,0
TXN102378,5.15,21,0.1653352496810876,1.9872666665051395,0,0,1738.6403423952986,0
TXN102379,30.82,12,0.3366995762561145,0.035751126270202944,5,0,479.8511143417495,0
TXN102380,31.86,6,0.3557956383012412,2.271404594779728,3,0,2931.1924322294153,0
TXN102381,8.97,15,0.2671597685828104,0.22254143438816093,2,0,1882.4974476687103,0
TXN102382,35.89,9,0.22664157345778385,2.552871732578834,3,0,3403.464191399318,0
TXN102383,5.12,20,0.2106373307284724,8.72771638938357,3,0,2383.2616565567746,0
TXN102384,8.27,15,0.25706333422739536,11.524255372253592,1,0,1116.6573106339802,0
TXN102385,8.73,7,0.40975227015482135,3.6495849154927034,1,0,1266.1213971484638,0
TXN102386,29.2,5,0.29874112040353173,3.7066670546062346,3,0,710.5644558863211,0
TXN102387,10.63,8,0.07205173610060638,3.915085219429453,3,0,1211.9511814008308,0
TXN102388,9.35,15,0.23926359402218625,12.798231329171797,4,0,772.3889392271846,0
TXN102389,3.74,16,0.05920504229638763,2.5212570407936075,4,0,2750.8166830036357,0
TXN102390,41.67,17,0.31469453745171305,7.128559149051443,7,0,1256.39562085437,0
TXN102391,19.18,23,0.2086548472167354,3.8317201557286285,4,0,1114.8167443539278,0
TXN102392,13.88,23,0.584572658595211,2.6760190650370674,3,0,1977.9628559572052,0
TXN102393,41.71,18,0.14448304486962613,6.573290238971287,1,0,2450.419788435086,0
TXN102394,23.6,19,0.16205125094333991,0.8130982113903312,3,0,1230.5667968115254,0
TXN102395,98.96,9,0.16848227813110772,3.1223020444271308,3,1,1392.4589080720384,0
TXN102396,1.33,5,0.08012785124805633,0.8480471760935817,2,0,1031.2631386647708,0
TXN102397,87.48,17,0.05945873009309308,9.3436617488249,6,0,1164.785762285388,0
TXN102398,20.66,5,0.21192430793993075,13.170717063883489,2,0,1812.5344209703928,0
TXN102399,5.54,12,0.10788890225682679,16.129895542226613,4,0,1023.4827208227738,0
TXN102400,98.34,22,0.28087504337552416,1.335316332276559,5,0,1821.8337653383608,0
TXN102401,8.08,23,0.1231675066561802,0.18568587935094222,2,0,1181.1467161907044,0
TXN102402,25.17,13,0.20819150975739065,13.262016995631601,2,0,1346.5639163369299,0
TXN102403,15.59,17,0.09265409483536534,4.316531520788934,5,0,928.9022209431112,0
TXN102404,5.11,18,0.15028894710173138,5.885218405140047,3,0,987.4937185794346,0
TXN102405,4.26,12,0.09687980977501535,1.4823811131411055,7,0,1887.9114913764122,0
TXN102406,13.65,16,0.27533663888104754,1.0382165563662822,3,0,1079.9659912562204,0
TXN102407,33.55,6,0.10114304347010113,2.006843440771467,4,0,2440.7696100192734,0
TXN102408,28.01,6,0.21208100718813105,1.9555179626211803,3,0,1538.1648046862733,0
TXN102409,16.21,13,0.2795960507921062,0.5054401148714469,2,1,1133.7169705205067,0
TXN102410,16.52,20,0.11284102539429,1.4919638742229016,2,0,1013.0495873663398,0
TXN102411,13.19,4,0.13592779851719924,3.348633555862018,1,0,500.66769710481447,0
TXN102412,13.32,8,0.41117230655354225,9.31091608635264,0,0,2088.927952713808,0
TXN102413,14.78,15,0.5430582070510682,2.795823467604441,5,0,971.3286506167323,0
TXN102414,192.4,19,0.030480659952384078,0.780390757639041,4,0,1542.546866024064,0
TXN102415,48.63,9,0.3918879205366023,6.23523479092439,3,0,2302.33250998861,0
TXN102416,15.12,14,0.5119119131210653,5.591504267941561,2,0,1156.4985529498565,0
TXN102417,65.83,14,0.09822181025414685,1.8953046886371385,4,0,1233.3570029119273,0
TXN102418,12.31,8,0.4490413569450999,7.830154518902214,3,0,2049.494272813259,0
TXN102419,18.02,23,0.2200631457215176,8.455212707826254,3,0,1331.677640362604,0
TXN102420,83.5,15,0.23091933634847117,5.54184625785751,4,0,1867.1694790670588,0
TXN102421,8.72,13,0.18258980087520663,6.580081661671729,3,0,1393.6965624730376,0
TXN102422,36.74,6,0.09894305353840094,3.7747156898244865,1,0,2889.1943470063575,0
TXN102423,42.95,14,0.5344060268033121,3.165256114201398,3,0,1162.7984739269366,0
TXN102424,22.63,19,0.19858574889061695,4.995144776504213,2,0,1561.8948113067665,0
TXN102425,3.92,18,0.09623636585804823,5.070708408387031,5,0,2236.3000433970697,0
TXN102426,3.2,11,0.21121371303976996,28.83480436467948,2,0,666.5665065569887,0
TXN102427,12.57,22,0.16189144393541488,1.0239066986403538,2,0,1264.506047587386,0
TXN102428,72.98,8,0.265705190710947,5.018904437622894,0,0,777.8543826756089,0
TXN102429,14.72,17,0.11085614649004351,1.135471371269965,4,0,501.09900053232303,0
TXN102430,74.94,15,0.2558671278374108,6.301645618544837,6,0,2270.181522394598,0
TXN102431,31.56,23,0.26174428902978997,1.7832056493469746,0,0,1785.0111584068468,0
TXN102432,16.66,20,0.2032067110229598,3.38126935778575,4,0,1816.3842310039877,0
TXN102433,15.34,11,0.07678835544194225,0.6276968373207494,1,0,675.7414460543996,0
TXN102434,16.5,13,0.06745064305883582,6.879928440969447,2,0,2898.6983180301563,0
TXN102435,7.8,22,0.34720545664758495,2.6993845267306673,1,0,919.3629993845115,0
TXN102436,13.36,10,0.09387746655243427,0.3864979023972471,4,0,1738.0375817630718,0
TXN102437,133.96,13,0.12748162460841056,0.13074309341256524,3,0,2137.0613374381373,0
TXN102438,5.72,16,0.4157937115440886,8.173327497544271,2,0,643.0205708314597,0
TXN102439,2.2,17,0.10171983447531299,1.160658502526576,1,0,539.1337267638769,0
TXN102440,70.5,23,0.1313681454580596,0.3045381046811839,4,0,1349.9561351531943,0
TXN102441,24.0,16,0.10690360865438765,0.914527107044074,3,0,1306.961331132253,0
TXN102442,3.23,10,0.06754062272217097,0.3268087480551377,2,0,840.6640460581655,0
TXN102443,29.94,17,0.0775984561376755,6.016138933174773,2,0,1478.2072204479864,0
TXN102444,11.58,21,0.2343462484372782,0.4329403795520756,5,0,907.0496041168147,0
TXN102445,12.28,18,0.2216153859770312,5.4913173542116525,4,0,1211.7737335904055,0
TXN102446,17.46,17,0.3440042749391847,0.8811307303579935,2,0,1994.9499861265674,0
TXN102447,8.8,8,0.34321228979090473,9.822492719562275,4,0,1871.5629928325743,0
TXN102448,18.21,18,0.2569798848487075,3.583194286965976,5,0,2624.3005089992093,0
TXN102449,28.91,21,0.03807235638800504,3.1576485260064233,3,0,1425.0792782484243,0
TXN102450,20.56,7,0.03411772773184222,1.9055865161883712,1,0,2132.529887138823,0
TXN102451,11.68,13,0.10099741375726029,2.3753110585895723,0,0,2426.535178099003,0
TXN102452,52.28,10,0.20907153642213364,1.8879702934237068,1,0,1838.5362512104234,0
TXN102453,12.23,23,0.20374903264905364,0.835065821835055,0,0,1605.2664545290966,0
TXN102454,14.37,15,0.34424722008159886,2.165651552758624,4,0,1158.2164947036201,0
TXN102455,17.51,13,0.21618669363300363,8.808462837682505,1,0,703.401590761556,0
TXN102456,69.26,14,0.1381593028199592,14.890778677444885,1,0,1987.3483747796386,0
TXN102457,5.91,15,0.07009407801202681,1.9547620234461982,5,0,1367.5477948206576,0
TXN102458,444.39,13,0.28015081998593083,5.9381184752193095,3,0,2939.7229162175704,0
TXN102459,29.43,20,0.05919053734096743,0.5756069743233637,2,0,1591.0730935490085,0
TXN102460,0.52,11,0.07305439256830677,10.235261323776616,3,0,728.6586342309529,0
TXN102461,50.82,19,0.12095787482566486,1.009419569946362,2,0,2631.8758953891074,0
TXN102462,2.53,8,0.11707315889903602,11.54444455288671,4,0,1368.8316147276796,0
